Facility ID,Measure Name,Score,Compared to National
000485,Central line-associated bloodstream infections (CLABSI),1.097,No Different
000485,Surgical site infections (SSI) - Abdominal hysterectomy,0.824,No Different
000485,Catheter-associated urinary tract infections (CAUTI),0.938,Better
000485,Clostridium difficile (C.diff) infections,0.684,Worse
000485,Methicillin-resistant Staphylococcus aureus (MRSA),1.016,No Different
000485,Surgical site infections (SSI) - Colon surgery,0.788,Better
000486,Clostridium difficile (C.diff) infections,0.498,No Different
000486,Central line-associated bloodstream infections (CLABSI),0.624,Better
000486,Catheter-associated urinary tract infections (CAUTI),0.625,No Different
000486,Surgical site infections (SSI) - Colon surgery,0.149,Better
000486,Surgical site infections (SSI) - Abdominal hysterectomy,0.281,Worse
000487,Surgical site infections (SSI) - Abdominal hysterectomy,1.592,Better
000487,Catheter-associated urinary tract infections (CAUTI),1.453,Better
000487,Central line-associated bloodstream infections (CLABSI),1.74,No Different
000487,Surgical site infections (SSI) - Colon surgery,1.806,No Different
000487,Clostridium difficile (C.diff) infections,1.525,No Different
000488,Clostridium difficile (C.diff) infections,0.594,Better
000488,Surgical site infections (SSI) - Colon surgery,1.126,No Different
000488,Surgical site infections (SSI) - Abdominal hysterectomy,1.061,Worse
000488,Central line-associated bloodstream infections (CLABSI),1.115,Better
000488,Methicillin-resistant Staphylococcus aureus (MRSA),0.598,No Different
000489,Central line-associated bloodstream infections (CLABSI),1.685,No Different
000489,Surgical site infections (SSI) - Abdominal hysterectomy,1.521,No Different
000489,Clostridium difficile (C.diff) infections,1.613,Better
000489,Catheter-associated urinary tract infections (CAUTI),1.816,No Different
000489,Surgical site infections (SSI) - Colon surgery,1.691,Worse
000489,Methicillin-resistant Staphylococcus aureus (MRSA),1.757,No Different
000490,Methicillin-resistant Staphylococcus aureus (MRSA),1.219,No Different
000490,Surgical site infections (SSI) - Colon surgery,1.048,Better
000490,Catheter-associated urinary tract infections (CAUTI),1.197,No Different
000491,Clostridium difficile (C.diff) infections,1.404,No Different
000491,Catheter-associated urinary tract infections (CAUTI),0.868,No Different
000491,Methicillin-resistant Staphylococcus aureus (MRSA),1.282,Better
000491,Surgical site infections (SSI) - Colon surgery,1.559,No Different
000491,Central line-associated bloodstream infections (CLABSI),1.382,No Different
000492,Surgical site infections (SSI) - Colon surgery,0.944,No Different
000492,Surgical site infections (SSI) - Abdominal hysterectomy,1.692,No Different
000492,Clostridium difficile (C.diff) infections,1.154,No Different
000493,Methicillin-resistant Staphylococcus aureus (MRSA),0.838,No Different
000493,Central line-associated bloodstream infections (CLABSI),1.082,Better
000493,Clostridium difficile (C.diff) infections,0.849,No Different
000494,Clostridium difficile (C.diff) infections,1.089,No Different
000494,Surgical site infections (SSI) - Colon surgery,1.431,No Different
000494,Methicillin-resistant Staphylococcus aureus (MRSA),1.492,Better
000495,Catheter-associated urinary tract infections (CAUTI),0.816,No Different
000495,Surgical site infections (SSI) - Abdominal hysterectomy,0.749,No Different
000495,Clostridium difficile (C.diff) infections,0.952,No Different
000495,Methicillin-resistant Staphylococcus aureus (MRSA),1.047,No Different
000496,Surgical site infections (SSI) - Colon surgery,1.275,No Different
000496,Surgical site infections (SSI) - Abdominal hysterectomy,1.042,No Different
000496,Catheter-associated urinary tract infections (CAUTI),1.472,No Different
000497,Methicillin-resistant Staphylococcus aureus (MRSA),0.952,No Different
000497,Catheter-associated urinary tract infections (CAUTI),0.743,Worse
000497,Surgical site infections (SSI) - Colon surgery,0.767,No Different
000497,Central line-associated bloodstream infections (CLABSI),1.057,No Different
000497,Clostridium difficile (C.diff) infections,0.721,Better
000498,Clostridium difficile (C.diff) infections,0.67,Worse
000498,Methicillin-resistant Staphylococcus aureus (MRSA),0.732,No Different
000498,Surgical site infections (SSI) - Abdominal hysterectomy,0.986,Better
000498,Surgical site infections (SSI) - Colon surgery,1.141,No Different
000498,Central line-associated bloodstream infections (CLABSI),1.202,No Different
000499,Central line-associated bloodstream infections (CLABSI),1.238,No Different
000499,Surgical site infections (SSI) - Abdominal hysterectomy,1.269,Better
000499,Methicillin-resistant Staphylococcus aureus (MRSA),1.321,No Different
000500,Surgical site infections (SSI) - Colon surgery,0.941,No Different
000500,Clostridium difficile (C.diff) infections,1.12,Better
000500,Surgical site infections (SSI) - Abdominal hysterectomy,0.893,No Different
000500,Catheter-associated urinary tract infections (CAUTI),1.302,No Different
